CUSTOMER_ID,NAME,BILL_TO_COUNTRY,SHIP_TO_NAME,SHIP_TO_ADDR_1,SHIP_TO_ADDR_2,SHIP_TO_CITY,SHIP_TO_STATE
CON24,CONTAINER MFG INC,NULL,CITI-CARGO,RECEIVING DEPT,900 APOLLO ROAD,EAGAN,MN
CON24,CONTAINER MFG INC,NULL,CONTAINER MFG INC,INSECTICDE FORMULATION PLANT,50 BAEKELAND AVE.,MIDDLESEX,NJ
CON24,CONTAINER MFG INC,NULL,CONTROL SOLUTIONS,138 CHERRY STREET,5903 GENOA RED BLUFF,PASADENA,TX
CON24,CONTAINER MFG INC,NULL,DOW AGROSCIENCES,RECIVING DEPT,934 BUILDING,MIDLAND,MI
CON24,CONTAINER MFG INC,NULL,"ENSYSTEX, INC.",RECEIVING DEPT,NULL,PINE BLUFF,NC
CON24,CONTAINER MFG INC,NULL,ETRIGRA,K-G DIVISION,501 CASCADE POINTE LANE,GARY,NC
CON24,CONTAINER MFG INC,NULL,HELENA CHEMICAL CO,ROGER TURNER,433 FENN ROAD,CORDELE,GA
CON24,CONTAINER MFG INC,NULL,K-G SPRAY-PAK INC,KYLE BOONE,8001 KEELE STREET,VAUGHN,ON
CON24,CONTAINER MFG INC,NULL,KLEENRITE,,2727 GIRARD BLVD. NE,ALBUQUERQUE,NM
CON24,CONTAINER MFG INC,NULL,"MARLO IND , INC",,7785 WATERLOO RD. #106,JESSUP,MD
CON24,CONTAINER MFG INC,NULL,MGK,13100 INDEPENDENCE DRIVE,2801 OAK GROVE RD,ENNIS,TX
CON24,CONTAINER MFG INC,NULL,MGK,,8810 TENTH AVENUE NORTH,MINNEAPOLIS,MN
CON24,CONTAINER MFG INC,NULL,MGK C/O CONTRACT PACKAGING INC.,RECEIVING DEPT,NULL,COVINGTON,GA
CON24,CONTAINER MFG INC,NULL,MOROSO,PORT ASHDOD,70 HAWTHORNE AVE,NEWARK,NJ
CON24,CONTAINER MFG INC,NULL,"NESCENTS, INC",,914A CALLAHAN DRIVE,KNOXVILLE,TN
CON24,CONTAINER MFG INC,NULL,PORT ASHDOD,RECEIVING DEPT,NULL,NULL,NULL
CON24,CONTAINER MFG INC,NULL,PREMIERE PACKAGING,RECEIVING DEPT,6220 LEHMAN DRIVE,FLINT,MI
CON24,CONTAINER MFG INC,NULL,RDI,220 SANTA FE STREET,115 NORTH KENOVA ROAD,SOUTH POINT,OH
CON24,CONTAINER MFG INC,NULL,UNITED PHOSPHORUS,3511 NORTH OHIO STREET,1737 INDUSTRIAL,ASHBURN,GA
CON26,CONTAINER SERVICES INC,USA,"CONTAINER SERVICES, INC",SHERRY HANS,NULL,HILLSBORO,KS
CON26,CONTAINER SERVICES INC,USA,HOC INDUSTRIES,,NULL,WICHITA ,KS
CON27,CONTAINER SUPPLY INC,NULL,AERO CHEM INC,,1017 KINGSTON DRIVE,YUKON,OK
CON27,CONTAINER SUPPLY INC,NULL,MOON CHEMICAL PRODUCTS INC,,8112 SW 8TH,OKLAHOMA CITY,OK
CON27,CONTAINER SUPPLY INC,NULL,MOONCHEMICAL PRODUCTS,ATTN: LAURIE WALKENHORST ,8112 S.W. 8TH,OKLAHOMA CITY,OK
CON27,CONTAINER SUPPLY INC,NULL,TOUCH UP UNLIMITED,RECEIVING,ROUTE 1 BOX 418,PURCELL,OK
CON28,CONTAINERS PLUS INC,NULL,ADVANCED BLENDING ,DELTA WAREHOUSE,5230 SE LOOP 820 ,FOREST HILL ,TX
CON28,CONTAINERS PLUS INC,NULL,AMERICAN DECORATIVE CONCRETE,13501 ENTERPRISE AVE,120 E. COMMERCIAL AVE,LOWELL,AR
CON28,CONTAINERS PLUS INC,NULL,BASF CORPORATION,1050 ATLANTIC DRIVE ,4900 ESTE AVE,CINNCINNATI,OH
CON28,CONTAINERS PLUS INC,NULL,CUSTOM-PAK,RECEIVING,NULL,CLEVELAND ,OH
CON28,CONTAINERS PLUS INC,NULL,DE ENTERPRISES,DAVE WALL,NULL,WEST CHICAGO,IL
CON28,CONTAINERS PLUS INC,NULL,ENTERPRISE OIL,701 SOUTH SHILOH RD,3200 S WESTERN AVE.,CHICAGO,IL
CON28,CONTAINERS PLUS INC,NULL,VELOCITY,802 NICHOLSON ROAD,1625 S. WISON ST.,CASPER,WY
CON37,CONTINENTAL SUPPLY HOUSE INC,NULL,VALSPAR INDUSTRIAL,SCOTT,DOCK 19,GARLAND,TX
CON37,CONTINENTAL SUPPLY HOUSE INC,NULL,VALSPAR INDUSTRIAL,RECEIVING,NULL,GARLAND,TX
COS01,COSMETIC INDUSTRIES,NULL,COSMETIC INDUSTRIES INC,FOR VARN PRODUCTS,13489  SLOVER  AVE.,FONTANA,CA
CRO05,CROWN PACKAGING INTERNATIONAL,USA,AMERIKAL,1,2115 NORTHWESTERN AVE,WAUKEGAN,IL
CRO05,CROWN PACKAGING INTERNATIONAL,USA,ASTRO PLASTICS CONTAINERS,1750 CENTRAL,2333 S CICERO AVENUE,CICERO,IL
CRO05,CROWN PACKAGING INTERNATIONAL,USA,C L  ZIMMERMAN CO,TODD GODUTO,5493 UNION CENTRE DR.,WEST CHESTER,OH
CRO05,CROWN PACKAGING INTERNATIONAL,USA,CLARKE C/O RIM LOGISTICS,RECEIVING,NULL,ROSELLE,IL
CRO05,CROWN PACKAGING INTERNATIONAL,USA,FLAVORCHEM CORP,RECEIVING,1525 BROOK DRIVE,DOWNERS GROVE,IL
CRO05,CROWN PACKAGING INTERNATIONAL,USA,GENERAL FINISHES,1145 EWING ROAD,17100 W VICTOR RD,NEW BERLIN,WI
CRO05,CROWN PACKAGING INTERNATIONAL,USA,LANG DENTAL,RR STREET CO,175 MESSNER DRIVE,WHEELING,IL
CRO05,CROWN PACKAGING INTERNATIONAL,USA,OWENSBORO GRAIN EDIBLE OIL,RECEIVING,NULL,OWENSBORO,KY
CRO05,CROWN PACKAGING INTERNATIONAL,USA,REF SILKSCREEN,1910-48TH STREET,2405 OAKTON,EVANSTON,IL
CRO05,CROWN PACKAGING INTERNATIONAL,USA,ST  GABRIEL LABORATORIES,JOSEPH HERNANDEZ,14044 LITCHFIELD DRIVE,ORANGE,VA
CRO05,CROWN PACKAGING INTERNATIONAL,USA,THE SCOTTS COMPANY,PETE OLSON,FORT MADISON PLANT,FORT MADISON,IA
CRO05,CROWN PACKAGING INTERNATIONAL,USA,VARN PRODUCTS,85 CTY ROAD 414,905 S WESTWOOD AVE,ADDISON,IL
CSS01,CSS POLYMERS INC,USA,PRECISION PACKAGING& DISTRIBUTION,1336 CROWE RD,1770 CANTON ROAD,NELSON,GA
CTA01,CTA PRODUCTS GROUP,USA,CTA PRODUCTS GROUP,ASHLEY BRUCE,ATTN: JOE RODRIGUEZ ,JONESBORO,AR
DIV01,DIVERSEY INC,NULL,ROYAL CHEMICAL ,RECEIVING,C/O MARK ROGERS,EAST STROUDSBURG,PA
DIV01,DIVERSEY INC,NULL,SEALED AIR,RECEIVING,8310 16TH ST,STURTEVANT,WI
DIV01,DIVERSEY INC,NULL,U  S  CHEMICAL,,316 HART ST,WATERTOWN,WI
DIV01,DIVERSEY INC,NULL,U S C DIV DIVERSEY,860 SPRINGFIELD ROAD SOUTH,1009 S 12TH STREET,WATERTOWN,WI
DIV01,DIVERSEY INC,NULL,USC WATERTOWN,2430 N FOREST RD,316 HART STREET,WATERTOWN,WI
ELE01,ELEMENTAL CONTAINER INC,NULL,ELEMENTAL CONTAINER,502 SOUTH 15TH ST,NULL,UNION ,NJ
EMP02,EMPIRE/EMCO,NULL,EMPIRE/EMCO,27 MINNEAKONING,ATTN: ANDY SMITH,GETZVILLE,NY
EMP02,EMPIRE/EMCO,NULL,RITEPACK,9850 HEMMING WAY,NULL,ELWOOD,KS
EMP02,EMPIRE/EMCO,NULL,SUNCOAST C/O AJG,249 MAIN STREET E,NULL,FLEMINGTON,NJ
EMP02,EMPIRE/EMCO,NULL,WOODSTREAM C/O DIVERSIFIED,1099 BROWN STREET UNIT 102,NULL,COTTAGE GROVE,MN
EMP02,EMPIRE/EMCO,NULL,WOODSTREAM C/O HILLTECH,5326 EAST AVE,NULL,VANKLEEK HILL,ON
ENZ01,ENZYMES INC,NULL,ENZYMES  INC,4420 ALLISON STREET UNIT B ,SCOTT THOMPSON,WAUCONDA,IL
FEL02,FELDON COMPANY,USA,"EAGLE SCREEN PRINT, INC",,NULL,COUNTRYSIDE,IL
FOX01,FOX VALLEY CONTAINERS INC,USA,PURE NUTRIENTS INC,RECEIVING,NULL,WHEAT RIDGE,CO
FOX01,FOX VALLEY CONTAINERS INC,USA,SENTINAL CHEMICAL,515 E. 41ST STREET,51 NE 77TH WAY,FRIDLEY,MN
FOX01,FOX VALLEY CONTAINERS INC,USA,STAR 10,4400 S. KILDARE AVE,575 W HUME AVENUE,MUSKEGON HEIGHTS,MI
FTI01,FTI INC,NULL,HY-TEST PACKAGING CORP,,NULL,PATERSON,NJ
GOL01,GOLD EAGLE CO,NULL,GOLD EAGLE,LUTZ FILE & TOOL CO.,NULL,CHICAGO,IL
GOR01,GORILLA GLUE,USA,THE GORILLA GLUE CO,C/O  GOWAN  CO,3650 RED BANK EXPWY,CINCINNATI,OH
GOR01,GORILLA GLUE,USA,THE GORILLA GLUE CO,TED SMITH,4550 RED BANK EXPWY,CINCINNATI,OH
GOW01,GOWAN COMPANY LLC,NULL,DESERT DEPOT,JANET   D    HARVICK,3050  S. AVE.  7 E.,YUMA,AZ
GOW01,GOWAN COMPANY LLC,NULL,DESERT DEPOT,3050  S.  AVE 7 E.,3050  S. AVE.  7 E.,YUMA,AZ
GOW01,GOWAN COMPANY LLC,NULL,GOWAN  COMPANY,RAY HOFFMAN,370  SOUTH  MAIN  STREET,YUMA,AZ
GOW01,GOWAN COMPANY LLC,NULL,GOWAN CO. C/O DESERT DEPOT,RECEIVING,NULL,YUMA,AZ
GRA06,GRAHAM PACKAGING LC LP,NULL,CENEX,,11600 COURTHOUSE,INVERGROVE HEIGHTS,MN
GRA06,GRAHAM PACKAGING LC LP,NULL,CENTRAL PETROLEUM,,201 E LINCOLN,WALCOTT,IA
GRA06,GRAHAM PACKAGING LC LP,NULL,CHS,RECEINING,11600 COURTHOUSE BLVD,INVER GROVE HEIGHTS,MN
GRA06,GRAHAM PACKAGING LC LP,NULL,DUBOIS CHEMICAL,RECEIVING,3630 EAST KEMPER ROAD,SHARONVILLE,OH
GRA06,GRAHAM PACKAGING LC LP,NULL,INDUSTRIAL CONTAINER,ANDY WILLIANS,3756 WEST 1820 SOUTH,SALT LAKE  CITY,UT
GRA06,GRAHAM PACKAGING LC LP,NULL,JOHNSON DIVERSEY,JOHN MCHALE,8311  16TH STREET,STURTEVANT,WI
GRA06,GRAHAM PACKAGING LC LP,NULL,LIQUID CONTAINER,SUZANN HENKEL,1760 HAWTHORNE LANE,WES CHICAGO,IL
GRA06,GRAHAM PACKAGING LC LP,NULL,SPARTAN CHEMICAL,DIV JOHNSONDIVERSEY,1110 SPARTAN DRIVE,MAUMEE,OH
GRA06,GRAHAM PACKAGING LC LP,NULL,TRU SERV,9280 BAYTHORN DRIVE,201 JANDUS ROAD,CARY,IL
GRA06,GRAHAM PACKAGING LC LP,NULL,USC,,316 HART STREET,WATERTOWN,WI
GRE14,GREIF INC,NULL,GREIF HOUSTON,C/O NUFARM AGRICULTURE INC,NULL,HOUSTON,TX
GRE14,GREIF INC,NULL,JESUS WILL ADVISE,LUXURY PRODUCT DIV,,,
GRE14,GREIF INC,NULL,SYNGENTA CROP PROTECTION,RECEIVING,5507 1 ST STREET SE,CALGARY,AB
HCP01,HCP PACKAGING USA INC,NULL,L'OREAL USA,RECV,MR. TOM KEARNEY,CLARK,NJ
HCP01,HCP PACKAGING USA INC,NULL,OGM COSMETICS,PAUL LIANG,933 MOTOR PARKWAY,HAUPPAUGE,NY
HEN13,HENRY PAK INC,NULL,BIDDISCOMBE/HIGHLANDER,DOUG BRYANT,22083 US 19 NORTH,CLEARWATER,FL
HEN13,HENRY PAK INC,NULL,BIOCEUTIX,PO#14621 ITEM#P604359,425 BUSH STREET 3RD FLOOR,SAN FRANCISCO,CA
HEN13,HENRY PAK INC,NULL,DEB GROUP,RECV,1100SOUTH HWY 27,STANLEY,NC
HEN13,HENRY PAK INC,NULL,HARMONY LABORATORIES,AMY SHEPARD,110 NORTH UPRIGHT STREET,LANDIS,NC
HEN13,HENRY PAK INC,NULL,HARMONY LABS,2000 OAKS PARKWAY,2865 NORTH CANNON BLVD.,KANNAPOLIS,NC
HEN13,HENRY PAK INC,NULL,HENRY PAK,,211 OLD LAWRENS  RD,SIMPSONVILLE,SC
HEN13,HENRY PAK INC,NULL,KISER HARRISS CO.,RON VELLUCCI,NULL,BELMONT,NC
HEN13,HENRY PAK INC,NULL,MARDELL,TOM CHISHOLM,1958 BRANDON COURT,GLENDALE HEIGHTS,IL
HEN13,HENRY PAK INC,NULL,NATIONAL NOVELTY BRUSH,,505 E. FULTON ST,LANCASTER,PA
HIL02,HILLSIDE PLASTICS,USA,ALPHA CHEMICAL,PO BOX 292,46 MORTON STREET,STOUGHTON,MA
HIL02,HILLSIDE PLASTICS,USA,ANITEC,JEFF,75 WHITING FARMS ROAD,,MA
HIL02,HILLSIDE PLASTICS,USA,HILLSIDE PLASTICS INC,19270 W EIGHT MILE RD,262 MILLERS FALLS RD,TURNERS FALLS,MA
HIL02,HILLSIDE PLASTICS,USA,WALTER LEGGE,3925 STEARN AVE,444 CENTRAL AVE,PEEKSKILL,NY
HIT01,HI TECH INDUSTRIES,USA,HI-TECH INDUSTRIES ,8150 HOLTON DR ,NULL,SOUTHFIELD ,MI
ILL01,ILLING COMPANY INC,NULL,SEK,,NULL,SAINT CHARLES,IL
IND02,INDIANA BOTTLE,NULL,CAMCO CHEMICAL ,RECV,NULL,FLORENCE,KY
INM01,INMARK,NULL,"ABCO, INC",RECV,COURTYARD SUITE 307,SURFSIDE BEACH,SC
INM01,INMARK,NULL,AEROSOLL SPECIALTIES,360 OLD SANFORD OVIEDO RD,605 SELIG DRIVE,ATLANTA,GA
INM01,INMARK,NULL,ATCO MANUFACTURING CO,PAC-OUT WAREHOUSE,1400 BARCLAY CIRCLE,MARIETTA,GA
INM01,INMARK,NULL,ATI ACCESS-ABLE TECHNOLOGIES INC.,RECV,NULL,WINTER SPRINGS,FL
INM01,INMARK,NULL,BASF CORPORATION,RECV,14385 W PORT ARTHUR RD,BEAUMONT,TX
INM01,INMARK,NULL,BESWAY CHEMICAL,1360 UNION HILL ROAD,305 WILLIAMS AVENUE,MADISON,TN
INM01,INMARK,NULL,CIBA SPECIALTY CHEMICALS,HERSHEL PODUGUR,4505 COMMERCE BLVD. SOUTH,MOBILE,AL
INM01,INMARK,NULL,CITRI FRESH,HERSHEL,SUITE 1C,ALPHARETTA,GA
INM01,INMARK,NULL,CLEANERS CHEMICAL & SPLY,HERSHEL PODGUR,,,
INM01,INMARK,NULL,CLEANERS CHEMICAL & SUPPLY COR,C/O IDEAL CHEMICAL,8541C BOCA GLADES BLVD. WEST,BOCA RATON,FL
INM01,INMARK,NULL,CLEANERS CHEMICAL & SUPPLY COR,RECV,8541 C BOCA GLADES BLVD. WEST,BOCA RATON,FL
INM01,INMARK,NULL,COCHRAN CORP,RECV,4025 AIRPARK STREET,MEMPHIS,TN
INM01,INMARK,NULL,CODEJET MARKING SOLUTIONS,NULL,5310 A PLEASANT RUN ROAD,COLLEYVILLE,TX
INM01,INMARK,NULL,CONTROL SOLUTIONS,CYNTHIA,5903 GENOA-RED BLUFF,PASADENA,TX
INM01,INMARK,NULL,"ENSYSTEX, INC",MURRY WOODWARD,41383 US Highway 1 s,PINE BLUFF,NC
INM01,INMARK,NULL,ENVIROMENTAL PRODUCTS OF AMERI,RECV,1920 JONES INDUSTRIAL DRIVE,BIRMINGHAM,AL
INM01,INMARK,NULL,EPA GREEN ENV  PROTECT  ALTER,RECV,1015 CURETON,AUSTELL,GA
INM01,INMARK,NULL,"HELENA CHEMICAL CO,",401 37TH STREET NORTH,HWY 49 BYPASS,WEST HELENA,AR
INM01,INMARK,NULL,HUNTERS EDGE,BOBBY FUNDERBURK,,BAINBRIDGE,GA
INM01,INMARK,NULL,INMARK,NEISHE SHIVERS,NULL,BIRMINGHAM,AL
INM01,INMARK,NULL,INMARK NORTH AMERICA,RECV,675 HARTMAN ROAD #100,AUSTELL,GA
INM01,INMARK,NULL,INMARK NORTH AMERICA,,675 HARTMAN ROAD #100,AUSTELL,GA
INM01,INMARK,NULL,INMARK NORTH AMERICA,,600 SUEMAC ROAD #4,JACKSONVILLE,FL
INM01,INMARK,NULL,LAKE HAWK LURES,RECV,1116 SOUTH WALL STREET,CALHOUN,GA
INM01,INMARK,NULL,LIQUID FILL,,12385-D AUTOMOBILE AVE,CLEARWATER,FL
INM01,INMARK,NULL,LPS LABORATORIES,RECV,4647 HUGH HOWELL ROAD,TUCKER,GA
INM01,INMARK,NULL,"LUCERE WOODFINISHERS, INC",,603 VALMAR,MARION,OH
INM01,INMARK,NULL,"MOMAR, INC",BLD E,1830 ELLSWORTH IND. DRIVE ,ATLANTA,GA
INM01,INMARK,NULL,MOTIV AIR,,325 NORTH CARSON ROAD,HAM,AL
INM01,INMARK,NULL,NOVOZYMES BIOLOGICALS,DEPT 21,312 KESSLER MILL ROAD,SALEM,VA
INM01,INMARK,NULL,OBCO CHEMICAL,RECV,7248 SPA ROAD,N CHARLESTON,SC
INM01,INMARK,NULL,OREQ CORP,RECV,,TEMECULA,CA
INM01,INMARK,NULL,PDQ MFG,DAVID CALDWELL,201 VICTORY CIRCLE,ELLIJAY,GA
INM01,INMARK,NULL,PRODUCT QUEST,,100 MODERNAGE BLVD.,HOLLY HILL,FL
INM01,INMARK,NULL,PURITY CHEMICALS,,114 SOUTHFIELD PARKWAY,FOREST PARK,GA
INM01,INMARK,NULL,"ROGERS DEDICATED SERVICES, INC",RECV,,ATLANTA,GA
INM01,INMARK,NULL,S&N PRODUCTS,C/O GA LABEL & FILLING,2112 AVENUE D ENSLEY,HAM,AL
INM01,INMARK,NULL,SERVPRO INC,RECV,801 INDUSTRIAL BLVD.,GALLATIN,TN
INM01,INMARK,NULL,SHEILD INDUSTRIES,JODI SIEFKER,1827B AUGER DR DOCK#5,TUCKER,GA
INM01,INMARK,NULL,SHIELD INDUSTRIES,FOR FMC CORP,131 SMOKEHILL LANE,WOODSTOCK,GA
INM01,INMARK,NULL,THE CASITE COMPANY,,530 STEPHENSON HIGHWAY,TROY,MI
INM01,INMARK,NULL,THE OLDE PICKLE FACTORY,,711 PARK AVENUE,MEDINA,NY
INM01,INMARK,NULL,TRIPLE T ENTERPRISES,RECV,3151 COUNTY ROAD 600,RIPLEY,MS
INM01,INMARK,NULL,U S  STAMP & SIGN,RECV,1480 GOULD DRIVE,COOKESVILLE,TN
INM01,INMARK,NULL,ULTRAPAK,NANCY ENGMAN C/O GARY CUMMINGS,108 PENNSYLVANIA AVENUE,GREER,SC
INM01,INMARK,NULL,US INDUSTRIAL FLUIDS,214 7TH AVE,460 DOWNES TERRACE,LOUISVILLE,KY
INM01,INMARK,NULL,VALENT TECHNICAL CENTER,,6560 TRINITY COURT,DUBLIN,CA
JAM02,JAMES AUSTIN COMPANY,USA,JAMES AUSTIN COMPANY,186 COMBS DRIVE,NULL,MARS,PA
JAM02,JAMES AUSTIN COMPANY,USA,PA IN PA# PROD,CAROLYN PRETE,115 DOWNIEVILLE RD,MARS,PA
JFS01,JF SHELTON COMPANY INC,NULL,RAPID TAC INC.,ACCTS. PAYABLE,PO#,MERLIN,OR
JRI01,J RICE PLASTIC CONTAINERS,NULL,SEAQUEST PERFECT,MR  ART LOWE,1160 NORTH SILVER LAKE RD,CAREY,IL
JRI01,J RICE PLASTIC CONTAINERS,NULL,"SPARTAN BRANDS, INC",RECEIVING DEPT.,451 PARK AVE SOUTH,NEW YORK,NY
JRI01,J RICE PLASTIC CONTAINERS,NULL,SPECTRONICS CORPORATION,,956 BRUSH HOLLOW RD,WESTBURY,NY
JRI01,J RICE PLASTIC CONTAINERS,NULL,SPECTRONICS CORPORATION,WES EVANS,956 BRUSH HOLLOW RD,WESTBURY,NY
JRI01,J RICE PLASTIC CONTAINERS,NULL,UTILITY MANUFACTURING,,700 MAIN STREET,WESTBURY,NJ
JRI01,J RICE PLASTIC CONTAINERS,NULL,ZOTOS INTL,39 W EMERLING,100 TOKENEKE ROAD,DARIEN,CT
KAU01,KAUFMAN CONTAINER,NULL,ADVANCED AUTOMOTIVE,400 VAN CAMP RD,3712 HILLVIEW ST.,MCKESSPORT,PA
KAU01,KAUFMAN CONTAINER,NULL,AKRON PAINT & VARNISH,,NULL,AKRON,OH
KAU01,KAUFMAN CONTAINER,NULL,BETCO CORPORATION,551 VALLEY PARK DRIVE,NULL,BOWLING GREEN ,OH
KAU01,KAUFMAN CONTAINER,NULL,BIL DRY CORPORATION,1135 PLEASANTVIEW TERRACE WEST,5525 GRAY'S AVENUE,PHILADELPHIA,PA
KAU01,KAUFMAN CONTAINER,NULL,CONKLIN COMPANY,RECEIVING,NULL,SHAKOPEE,MN
KAU01,KAUFMAN CONTAINER,NULL,COSMETIC ESSENCE,KATHY CAMAGLIA,NULL,RIDGEFIELD ,NJ
KAU01,KAUFMAN CONTAINER,NULL,CUSTOM PAK,JENNIFER BELLESFIELD,885 WEST SMITH ROAD,MEDINA,OH
KAU01,KAUFMAN CONTAINER,NULL,CUSTOM PAK INC,,885 W SMITH ROAD,MEDINA,OH
KAU01,KAUFMAN CONTAINER,NULL,"EQUILITE, INC C/O FMI INC",,200 CASCADE DR BLDG D,ALLENTOWN,PA
KAU01,KAUFMAN CONTAINER,NULL,FLOOD COMPANY,,1213 BARLOW ROAD,HUDSON,OH
KAU01,KAUFMAN CONTAINER,NULL,GIBSON HOMANS COMPANY,,1755 ENTERPRISE PARKWAY,TWINSBURG,OH
KAU01,KAUFMAN CONTAINER,NULL,GO-JO INDUSTRIES WAREHOUSE,CORY ZUCKER,4976 HUDSON DRIVE,STOW,OH
KAU01,KAUFMAN CONTAINER,NULL,KALCOR COATINGS,SPECIAL SERVICES DIVISION,37721 STEVENS BOULEVARD,WILLOUGHBY,OH
KAU01,KAUFMAN CONTAINER,NULL,KALCOR COATINGS,C/O HEXAGON PACKAGING,37721 STEVENS RD.,WILLOUGHBY,OH
KAU01,KAUFMAN CONTAINER,NULL,KAUFMAN CONTAINER,PO BOX 408,"4770 VAN EPPS, SUITE 100",CLEVELAND,OH
KAU01,KAUFMAN CONTAINER,NULL,MAGIC AMERICAN CHEMICAL,,1731 LAKESIDE DR,WAUKEGAN,IL
KAU01,KAUFMAN CONTAINER,NULL,MAINTENANCE INCORPORATED,,1051 W LIBERTY  STREET,WOOSTER,OH
KAU01,KAUFMAN CONTAINER,NULL,MALCO PRODUCTS,C/O KUTOL PRODUCTS,1450 FIRESTONE PARKWAY,AKRON,OH
KAU01,KAUFMAN CONTAINER,NULL,"MALCO PRODUCTS, INC",MORT SMITH,361 FAIRVIEW DRIVE,BARBERTON,OH
KAU01,KAUFMAN CONTAINER,NULL,MIRACLE CORP,RECEIVING,7650 CAMARGO ROAD,CINCINNATI,OH
KAU01,KAUFMAN CONTAINER,NULL,MSI-MACRO SPECIALTY,5275 DIXIE HWY,12-457 ROAD P-3,NAPOLEAN,OH
KAU01,KAUFMAN CONTAINER,NULL,OWENS BROCKWAY,PATTY MAYNARD,5000 S MAJOR AVE,CHICAGO,IL
KAU01,KAUFMAN CONTAINER,NULL,PAINT WAREHOUSE,JOYCE GRAF,NULL,WATERFORD,MI
KAU01,KAUFMAN CONTAINER,NULL,PERMATEX INC,,6875 PARKLAND BLVD.,SOLON,OH
KAU01,KAUFMAN CONTAINER,NULL,"ROSSAN LABORATORIES, INC",,4802 MEMPHIS STREET,DALLAS,TX
KAU01,KAUFMAN CONTAINER,NULL,SPECIALTY LUBRICANTS,440-786-2500,2057 E AURORA ROAD,TWINSBURG,OH
KAU01,KAUFMAN CONTAINER,NULL,SQUID INK MFG,,7041 BOONE AVENUE NORTH,BROOKLYN PK,MN
KAU01,KAUFMAN CONTAINER,NULL,TECHNICAL ENGINEERING COR,C/O E-SALESEXPRESS COM INC,25400 SOLON ROAD,CLEVELAND,OH
KAU01,KAUFMAN CONTAINER,NULL,U S  CHEMICAL,DIVISION ALCO STANDARD,600 NOVA DR SE,MASSILLON,OH
KAU01,KAUFMAN CONTAINER,NULL,U S CHEMICAL & PLASTICS,PO# 110192 PT#94787,7817 BURBANK RD,WOOSTER,OH
KAU01,KAUFMAN CONTAINER,NULL,U S CHEMICAL & PLASTICS,C/O VITEX,600 NOVA DRIVE S.E.,MASSILLON,OH
KAU01,KAUFMAN CONTAINER,NULL,U S CHEMICAL & PLASTICS,DIPOSAL,600 NOVA DR SE,MASSILLON,OH
KAU01,KAUFMAN CONTAINER,NULL,VALLEY  PACKAGING,BOB MYERS,2960 BROADWAY AVENUE,CLEVELAND,OH
KAU01,KAUFMAN CONTAINER,NULL,WASTE MANAGEMENT,13397 MARLAY AVE.  BLDG-A,,PEN ARGLE,PA
KAU01,KAUFMAN CONTAINER,NULL,YORK SERVICES,MR. TIM BOWIE,3745 BOARD ROAD,YORK,PA
KEN01,KENT H LANDSBERG CO,USA,LANDSBERG-ONTARIO,N114 W18937 CLINTON DR,NULL,FONTANA,CA
KLE01,KLEEN-FLO TUMBLER INDUSTRIES LTD,CANADA,KLEEN-FLO TUMBLER INDUSTRIES,RECV,75 ADVANCE BLVD,BRAMPTON,ON
KNO01,KNOX & SCHNEIDER,USA,ILLING COMPANY,,NULL,GERMANTOWN,WI
KNO01,KNOX & SCHNEIDER,USA,MAPEI CORP,MS  PAT GARIN,2424 ABUTMENT ROAD,DALTON,GA
LAN01,LAND & SEA CONTAINER,NULL,LAND & SEA,RECV,1601 MADISON AVENUE SE,GRAND RAPIDS,MI
LAN01,LAND & SEA CONTAINER,NULL,TEN E PACKAGING,RECV,1666 COUNTY ROAD 74,NEWPORT,MN
LOU01,LOUISIANA PACKAGING CORPORATION,NULL,JOAMCA CHEMICAL,C/O MALONEY MOVING & STORAGE,308 DISTRIBUTION DRIVE,MADISON,MS
LOU01,LOUISIANA PACKAGING CORPORATION,NULL,KEMPER INDUSTRIES,RECV,2197 STANTON ROAD,DAPHNE,AL
LOU01,LOUISIANA PACKAGING CORPORATION,NULL,LOUISIANA PACKAGING INC,RECV,5301 JEFFERSON HIGHWAY,HARAHAN,LA
LOU01,LOUISIANA PACKAGING CORPORATION,NULL,SNEE CHEMICAL,,5565 PEPSI STREET,HARAHAN,LA
LOU01,LOUISIANA PACKAGING CORPORATION,NULL,TRANS GULF IND,C/O MIDWEST MATERIALS MGT,6101 HUMPHREYS STREET,HARAHAN,LA
MIC03,MICRO MATIC USA INC,NULL,ARBORCHEM PRODUCTS CO,HENRIK  ROKKJAER,943 NIXON DR.,MECHANICSBURG,PA
MIC03,MICRO MATIC USA INC,NULL,BAYER CORPORATIO/AGRI  DIV,JACKIE,1600 NORTH M291 HWY-ROOM 280,SUGAR CREEK,MO
MIC03,MICRO MATIC USA INC,NULL,MICRO  MATIC  USA  INC,,667  SPICE  ISLAND  DRIVE,SPARKS,NV
MIC03,MICRO MATIC USA INC,NULL,PONY EXPRESS WAREHOUSE,10 WILLIAMS DRIVE,2307 ALABAMA,ST. JOSEPH,MO
MIC03,MICRO MATIC USA INC,NULL,RUSSEL STANLEY,,1350 WEST FULLERTON RD,ADDISON,IL
MID04,MIDSTATES CONTAINER COMPANY,NULL,GREENWAY CLOUD,DISTRIBUTION CENTER,NULL,UNION,MO
MID04,MIDSTATES CONTAINER COMPANY,NULL,MIDSTATES CONTAINER,AARON FELT,4170 GERALDINE AVENUE,ST. LOUIS,MO
